Entity_Orth,Entity_Label,Source
Guy Gilmore,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0772.jpg
Grand Junction,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0772.jpg
Phoenix,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0772.jpg
Santa Fe,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0773.jpg
N. J. Jun.,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0773.jpg
Berger,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0773.jpg
Juana Jose,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0773.jpg
Tucson,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0773.jpg
March 8,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0773.jpg
Bill,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0773.jpg
Superintndnnt,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0773.jpg
Tucson,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0773.jpg
Ariz.,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0773.jpg
Santa Fe,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0774.jpg
The Berry Foundry & Manufacturing Co.,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0774.jpg
San Juan,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0774.jpg
Santa Fe,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0775.jpg
N. A. June,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0775.jpg
Mt. E. A.,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0775.jpg
Cuba,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0775.jpg
H. 1,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0775.jpg
Isidro Shije,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0775.jpg
Isidro Shije,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0775.jpg
Indians,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0775.jpg
VJ. Miller,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0776.jpg
Jemez,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0776.jpg
Richards,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0776.jpg
N. M. June,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0777.jpg
Barnes-Stevens Plumbing & Heating,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0777.jpg
Colorado Springs,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0777.jpg
T808,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0777.jpg
San Juan,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0777.jpg
Estelle Reel,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0778.jpg
Indian,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0778.jpg
Haskell Institute,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0778.jpg
Lawrence,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0778.jpg
Kiss Reel: 1 an :2 recex t,WORK_OF_ART,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0778.jpg
Denver,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0778.jpg
Jan Jean,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0778.jpg
Witn,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0778.jpg
a few days,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0778.jpg
Arizona,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0778.jpg
the Institute at Denver,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0778.jpg
"June 11, 1909",DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0779.jpg
Indian,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0779.jpg
Indian,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0779.jpg
Indian,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0779.jpg
the'differnnt,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0779.jpg
Indian,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0779.jpg
Indian,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0779.jpg
Indian,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0780.jpg
Santa Fe,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0780.jpg
U.8.Ind1m School,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0781.jpg
"June 11,1909",DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0781.jpg
Gregg,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0781.jpg
Bmta Fe,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0781.jpg
N.M.,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0781.jpg
;.S.Indun School,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0782.jpg
E.A.Stavo:x;.,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0782.jpg
Juan Arohuleta,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0782.jpg
the day,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0782.jpg
Juan Arum,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0782.jpg
Ifltq m w as,WORK_OF_ART,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0782.jpg
Carlin Dignem,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0783.jpg
Carlos Dignoo,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0783.jpg
Fred Dignoo,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0783.jpg
The Whitney Compan,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0784.jpg
Albuquerque,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0784.jpg
Taos,FAC,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0784.jpg
San Juan,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0784.jpg
Juan 3L0 Domingo,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0785.jpg
Berger,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0785.jpg
Ariz,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0785.jpg
Juan,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0785.jpg
Colorado,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0785.jpg
Tapugo,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0785.jpg
?uoeon,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0785.jpg
Santa Fe,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0787.jpg
New Mexico,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0787.jpg
June 14,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0787.jpg
Nazario Calabaza,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0787.jpg
Mohave,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0787.jpg
City,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0787.jpg
Ariz.,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0787.jpg
Nazario,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0787.jpg
Replying,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0787.jpg
Mexico,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0787.jpg
L'.e,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0787.jpg
Lima,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0788.jpg
Amelia Antonio,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0788.jpg
Jose Antonin,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0788.jpg
Tucson,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0788.jpg
Ariz.,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0788.jpg
"June 14, 1909",DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0789.jpg
Alexander,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0789.jpg
Jacator,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0789.jpg
Alexander,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0789.jpg
Pima,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0789.jpg
Jora Davis,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0789.jpg
Tucson,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0789.jpg
Tucson,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0789.jpg
Frank Sorenson,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0790.jpg
Supt,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0790.jpg
Indian Warehouse,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0790.jpg
11311,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0790.jpg
Journal,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0790.jpg
Journal,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0790.jpg
Santa Fe,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0791.jpg
"June 16, 1909",DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0791.jpg
Kan.,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0791.jpg
Flymouth Rook,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0791.jpg
Albuquerque,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0792.jpg
Oovomnont,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0792.jpg
Vory,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0792.jpg
Bantu Clera,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0793.jpg
Indian,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0793.jpg
Justice,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0793.jpg
n7 Tir,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0793.jpg
The uLoau,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0793.jpg
Indian,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0793.jpg
Bette,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0793.jpg
India,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0793.jpg
the Justice of the Peace,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0793.jpg
Santa Fe,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0794.jpg
"June 16, 1909",DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0794.jpg
14c Jia,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0794.jpg
Santa,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0795.jpg
New Mexico-,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0795.jpg
June 16,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0795.jpg
Burton,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0795.jpg
Colo.,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0795.jpg
EJUJJ.,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0795.jpg
Santanita Conoha,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0796.jpg
Taos,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0796.jpg
Indian,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0796.jpg
this day,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0796.jpg
Jesus Respectful,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0796.jpg
Papago,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0797.jpg
Papago,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0797.jpg
Hugh Norris,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0797.jpg
Tresnul,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0798.jpg
Papago,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0798.jpg
Hugh Norris,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0798.jpg
Navajo,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0799.jpg
L'- Pogocfieu,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0799.jpg
Zuni,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0799.jpg
HOSIKO N188 Eov,PRODUCT,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0799.jpg
Luthorifly 1,PRODUCT,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0800.jpg
Lam L't,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0801.jpg
1'10». .m,WORK_OF_ART,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0801.jpg
Pueblo,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0801.jpg
Execzttve Order,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0801.jpg
Indian,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0801.jpg
Santa Fe,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0802.jpg
N.M.,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0802.jpg
"June 18, 1909",DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0802.jpg
Sgouid,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0802.jpg
five United States,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0802.jpg
Washirgton,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0802.jpg
the Indian Service,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0802.jpg
Nellie Hutchinsor,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0803.jpg
Alexander,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0806.jpg
"Aaplying """,LAW,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0806.jpg
Jonday,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0806.jpg
Cucson,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0806.jpg
Only a few Ill,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0807.jpg
the Indiar Office,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0807.jpg
Abbott,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0807.jpg
Tnéfpve,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0807.jpg
Teqfiired,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0808.jpg
V18-,PRODUCT,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0808.jpg
Picuris,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0808.jpg
M. w ',PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0809.jpg
14 -. -I:'fV'\ ',DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0811.jpg
JAHTA FE NEW MEX.,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0813.jpg
Juno L2d,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0813.jpg
1909,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0813.jpg
Ezaautive,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0813.jpg
Jant Fe,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0813.jpg
12nd,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0813.jpg
3011001,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0814.jpg
the 95th of June,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0814.jpg
Janet,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0814.jpg
J. A l,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0816.jpg
Jl Odtb,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0816.jpg
L. f009,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0817.jpg
Santa Fe,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0817.jpg
"expe""?mental",ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0817.jpg
Father Weber,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0819.jpg
Weber,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0819.jpg
Flirn,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0819.jpg
Santa Fe,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0820.jpg
N. m. June,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0820.jpg
Jealey,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0820.jpg
India,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0820.jpg
Indians,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0820.jpg
Santa Fe,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0821.jpg
N.M.,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0821.jpg
"June 24, 1909",DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0821.jpg
Cotter,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0821.jpg
Hashke Tiza,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0821.jpg
Iavajo,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0821.jpg
Cffico,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0821.jpg
June 12th,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0821.jpg
No.0 2992,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0821.jpg
Haahke Eize,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0821.jpg
Keshke Yize,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0821.jpg
Cotton,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0821.jpg
Haehke Fina,EVENT,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0821.jpg
Hashke N123,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0821.jpg
Indian,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0822.jpg
Tlotmenfi,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0822.jpg
Wufflufiu,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0823.jpg
Indian,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0824.jpg
"June 25,1909",DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0824.jpg
A1buquerque,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0824.jpg
the past quarter,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0824.jpg
"June 26, 1909",DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0825.jpg
Berni,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0825.jpg
Executive Order,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0825.jpg
1691311,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0826.jpg
June 20,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0827.jpg
E. Kleinwnrt,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0827.jpg
Albuquerque,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0827.jpg
York City,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0838.jpg
Santa Fe,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0845.jpg
N.v Adam Silva,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0845.jpg
Santa Barbara ',PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0847.jpg
Pole,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0847.jpg
